0.000000e+00	6.283185e+00	1.256637e+01	1.884956e+01	2.513274e+01	3.141593e+01	3.769911e+01	4.398230e+01	5.026548e+01	5.654867e+01	6.283185e+01	6.911504e+01	7.539822e+01	8.168141e+01	8.796459e+01	9.424778e+01	
3.000000e+00	1.240000e+02	4.380000e+02	9.780000e+02	1.704000e+03	2.653000e+03	3.753000e+03	5.171000e+03	6.377000e+03	7.439000e+03	8.221000e+03	8.931000e+03	9.791000e+03	1.063400e+04	1.136300e+04	1.216600e+04	
